pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,pizza_size
411,173,veggie_veg_l,1,3/1/2015,17:35:30,"20,25",L
412,174,big_meat_s,1,3/1/2015,17:37:49,12,S
413,174,cali_ckn_l,1,3/1/2015,17:37:49,"20,75",L
414,174,cali_ckn_m,1,3/1/2015,17:37:49,"16,75",M
415,174,ital_cpcllo_m,1,3/1/2015,17:37:49,16,M
416,175,ital_supr_l,1,3/1/2015,17:50:51,"20,75",L
417,176,cali_ckn_l,1,3/1/2015,17:51:57,"20,75",L
418,176,peppr_salami_m,1,3/1/2015,17:51:57,"16,5",M
419,177,napolitana_s,1,3/1/2015,17:54:36,12,S
420,177,thai_ckn_l,1,3/1/2015,17:54:36,"20,75",L
421,178,peppr_salami_l,1,3/1/2015,18:15:03,"20,75",L
422,179,hawaiian_l,1,3/1/2015,18:20:14,"16,5",L
423,179,sicilian_m,1,3/1/2015,18:20:14,"16,25",M
424,179,veggie_veg_s,1,3/1/2015,18:20:14,12,S
425,180,classic_dlx_l,1,3/1/2015,18:33:34,"20,5",L
426,180,prsc_argla_l,1,3/1/2015,18:33:34,"20,75",L
427,181,mexicana_l,1,3/1/2015,18:49:32,"20,25",L
428,182,brie_carre_s,1,3/1/2015,18:50:10,"23,65",S
429,182,peppr_salami_l,1,3/1/2015,18:50:10,"20,75",L
430,183,napolitana_m,1,3/1/2015,18:54:55,16,M
431,183,spin_pesto_l,1,3/1/2015,18:54:55,"20,75",L
432,183,spin_pesto_s,1,3/1/2015,18:54:55,"12,5",S
433,184,hawaiian_l,1,3/1/2015,18:59:05,"16,5",L
434,185,sicilian_m,1,3/1/2015,19:08:33,"16,25",M
435,185,spin_pesto_s,1,3/1/2015,19:08:33,"12,5",S
436,186,mexicana_l,1,3/1/2015,19:36:00,"20,25",L
437,186,southw_ckn_l,1,3/1/2015,19:36:00,"20,75",L
438,186,spin_pesto_l,1,3/1/2015,19:36:00,"20,75",L
439,186,thai_ckn_l,1,3/1/2015,19:36:00,"20,75",L
440,187,five_cheese_l,1,3/1/2015,19:37:12,"18,5",L
441,187,spin_pesto_l,1,3/1/2015,19:37:12,"20,75",L
442,188,five_cheese_l,1,3/1/2015,20:08:39,"18,5",L
443,188,pepperoni_s,1,3/1/2015,20:08:39,"9,75",S
444,188,peppr_salami_l,1,3/1/2015,20:08:39,"20,75",L
445,189,big_meat_s,2,3/1/2015,20:12:14,12,S
446,189,thai_ckn_s,1,3/1/2015,20:12:14,"12,75",S
447,190,bbq_ckn_l,1,3/1/2015,20:14:23,"20,75",L
448,190,four_cheese_m,1,3/1/2015,20:14:23,"14,75",M
449,190,pep_msh_pep_s,1,3/1/2015,20:14:23,11,S
450,190,prsc_argla_l,1,3/1/2015,20:14:23,"20,75",L
451,191,cali_ckn_l,1,3/1/2015,20:24:50,"20,75",L
452,191,ckn_alfredo_m,1,3/1/2015,20:24:50,"16,75",M
453,192,sicilian_s,1,3/1/2015,20:30:08,"12,25",S
454,192,southw_ckn_l,1,3/1/2015,20:30:08,"20,75",L
455,193,big_meat_s,1,3/1/2015,20:55:47,12,S
456,193,cali_ckn_m,1,3/1/2015,20:55:47,"16,75",M
457,193,ckn_alfredo_l,2,3/1/2015,20:55:47,"20,75",L
458,194,bbq_ckn_s,1,3/1/2015,21:21:24,"12,75",S
459,195,bbq_ckn_l,1,3/1/2015,21:25:20,"20,75",L
460,196,sicilian_s,1,3/1/2015,21:40:14,"12,25",S
461,196,spicy_ital_m,1,3/1/2015,21:40:14,"16,5",M
462,196,veggie_veg_m,1,3/1/2015,21:40:14,16,M
463,197,four_cheese_l,1,3/1/2015,21:47:48,"17,95",L
464,197,ital_cpcllo_l,1,3/1/2015,21:47:48,"20,5",L
465,197,ital_veggie_l,1,3/1/2015,21:47:48,21,L
466,197,soppressata_l,1,3/1/2015,21:47:48,"20,75",L
467,198,big_meat_s,1,3/1/2015,21:55:42,12,S
468,198,ckn_alfredo_l,1,3/1/2015,21:55:42,"20,75",L
469,199,ckn_alfredo_m,1,3/1/2015,22:10:38,"16,75",M
470,200,the_greek_xl,1,3/1/2015,22:24:05,"25,5",XL
471,201,calabrese_m,1,3/1/2015,22:29:59,"16,25",M
472,201,ckn_pesto_l,1,3/1/2015,22:29:59,"20,75",L
473,201,ital_supr_l,1,3/1/2015,22:29:59,"20,75",L
474,201,the_greek_xl,1,3/1/2015,22:29:59,"25,5",XL
475,202,cali_ckn_s,1,3/1/2015,22:50:29,"12,75",S
476,203,cali_ckn_l,1,4/1/2015,11:30:48,"20,75",L
477,203,ital_veggie_m,1,4/1/2015,11:30:48,"16,75",M
478,203,pep_msh_pep_l,1,4/1/2015,11:30:48,"17,5",L
479,203,the_greek_s,1,4/1/2015,11:30:48,12,S
480,204,spicy_ital_l,1,4/1/2015,11:36:25,"20,75",L
481,205,cali_ckn_s,1,4/1/2015,11:43:54,"12,75",S
482,205,ckn_alfredo_m,1,4/1/2015,11:43:54,"16,75",M
483,205,prsc_argla_s,1,4/1/2015,11:43:54,"12,5",S
484,206,napolitana_m,1,4/1/2015,11:45:10,16,M
485,206,pepperoni_s,1,4/1/2015,11:45:10,"9,75",S
486,206,spicy_ital_l,1,4/1/2015,11:45:10,"20,75",L
487,207,spicy_ital_l,1,4/1/2015,12:03:58,"20,75",L
488,208,bbq_ckn_l,1,4/1/2015,12:12:05,"20,75",L
489,208,bbq_ckn_s,1,4/1/2015,12:12:05,"12,75",S
490,208,ckn_alfredo_m,1,4/1/2015,12:12:05,"16,75",M
491,208,pepperoni_m,1,4/1/2015,12:12:05,"12,5",M
492,208,the_greek_m,1,4/1/2015,12:12:05,16,M
493,209,cali_ckn_l,1,4/1/2015,12:29:17,"20,75",L
494,210,spinach_fet_s,1,4/1/2015,12:34:13,12,S
495,211,pepperoni_s,1,4/1/2015,12:54:20,"9,75",S
496,212,ital_cpcllo_l,1,4/1/2015,13:16:03,"20,5",L
497,213,four_cheese_l,1,4/1/2015,13:20:39,"17,95",L
498,214,ital_cpcllo_l,1,4/1/2015,13:39:16,"20,5",L
499,214,ital_supr_m,1,4/1/2015,13:39:16,"16,5",M
500,214,mexicana_s,1,4/1/2015,13:39:16,12,S
501,214,spin_pesto_m,1,4/1/2015,13:39:16,"16,5",M
502,215,green_garden_s,1,4/1/2015,13:44:49,12,S
503,216,bbq_ckn_m,1,4/1/2015,14:31:56,"16,75",M
504,216,five_cheese_l,1,4/1/2015,14:31:56,"18,5",L
505,216,hawaiian_l,1,4/1/2015,14:31:56,"16,5",L
506,217,classic_dlx_m,1,4/1/2015,14:35:03,16,M
507,217,spinach_fet_s,1,4/1/2015,14:35:03,12,S
508,218,spicy_ital_m,1,4/1/2015,14:35:11,"16,5",M
509,219,bbq_ckn_l,1,4/1/2015,14:42:01,"20,75",L
510,219,five_cheese_l,1,4/1/2015,14:42:01,"18,5",L
511,219,peppr_salami_m,1,4/1/2015,14:42:01,"16,5",M
512,219,spinach_fet_m,1,4/1/2015,14:42:01,16,M
513,220,hawaiian_s,1,4/1/2015,15:31:59,"10,5",S
514,220,ital_cpcllo_s,1,4/1/2015,15:31:59,12,S
515,220,napolitana_l,1,4/1/2015,15:31:59,"20,5",L
516,220,spicy_ital_l,1,4/1/2015,15:31:59,"20,75",L
517,221,five_cheese_l,1,4/1/2015,15:33:18,"18,5",L
518,221,prsc_argla_m,1,4/1/2015,15:33:18,"16,5",M
519,221,the_greek_s,1,4/1/2015,15:33:18,12,S
520,222,four_cheese_l,1,4/1/2015,15:46:38,"17,95",L
521,222,sicilian_s,1,4/1/2015,15:46:38,"12,25",S
522,223,pep_msh_pep_s,1,4/1/2015,16:08:20,11,S
523,224,ckn_alfredo_s,1,4/1/2015,16:39:58,"12,75",S
524,224,ital_supr_m,1,4/1/2015,16:39:58,"16,5",M
525,224,napolitana_m,1,4/1/2015,16:39:58,16,M
526,224,thai_ckn_l,1,4/1/2015,16:39:58,"20,75",L
527,225,bbq_ckn_l,1,4/1/2015,16:41:48,"20,75",L
528,225,bbq_ckn_m,1,4/1/2015,16:41:48,"16,75",M
529,225,southw_ckn_s,1,4/1/2015,16:41:48,"12,75",S
530,226,classic_dlx_l,1,4/1/2015,16:59:39,"20,5",L
531,227,bbq_ckn_m,1,4/1/2015,17:24:39,"16,75",M
532,227,the_greek_m,1,4/1/2015,17:24:39,16,M
533,228,ital_veggie_s,1,4/1/2015,17:31:24,"12,75",S
534,229,ital_veggie_l,1,4/1/2015,17:37:57,21,L
535,229,prsc_argla_l,1,4/1/2015,17:37:57,"20,75",L
536,229,spin_pesto_s,1,4/1/2015,17:37:57,"12,5",S
537,230,thai_ckn_m,1,4/1/2015,17:58:38,"16,75",M
538,231,cali_ckn_l,1,4/1/2015,18:04:18,"20,75",L
539,231,napolitana_s,1,4/1/2015,18:04:18,12,S
540,231,prsc_argla_s,1,4/1/2015,18:04:18,"12,5",S
541,232,bbq_ckn_m,1,4/1/2015,18:21:59,"16,75",M
542,232,spinach_supr_l,1,4/1/2015,18:21:59,"20,75",L
543,233,spinach_fet_s,1,4/1/2015,18:26:51,12,S
544,234,ckn_alfredo_m,1,4/1/2015,18:36:09,"16,75",M
545,234,ital_supr_s,1,4/1/2015,18:36:09,"12,5",S
546,234,napolitana_m,1,4/1/2015,18:36:09,16,M
547,235,cali_ckn_m,1,4/1/2015,18:51:30,"16,75",M
548,236,classic_dlx_l,1,4/1/2015,19:21:04,"20,5",L
549,236,green_garden_m,1,4/1/2015,19:21:04,16,M
550,237,green_garden_s,1,4/1/2015,19:27:48,12,S
551,238,spin_pesto_l,1,4/1/2015,19:45:15,"20,75",L
552,239,ital_supr_l,1,4/1/2015,19:57:52,"20,75",L
553,239,thai_ckn_m,1,4/1/2015,19:57:52,"16,75",M
554,240,four_cheese_m,1,4/1/2015,20:10:24,"14,75",M
555,241,sicilian_m,1,4/1/2015,20:11:25,"16,25",M
556,241,spinach_supr_l,1,4/1/2015,20:11:25,"20,75",L
557,242,calabrese_m,1,4/1/2015,20:15:29,"16,25",M
558,242,thai_ckn_l,1,4/1/2015,20:15:29,"20,75",L
559,242,veggie_veg_m,1,4/1/2015,20:15:29,16,M
560,243,classic_dlx_l,1,4/1/2015,20:26:17,"20,5",L
561,243,spinach_supr_s,1,4/1/2015,20:26:17,"12,5",S
562,244,ital_supr_s,1,4/1/2015,20:26:22,"12,5",S
563,244,spicy_ital_l,1,4/1/2015,20:26:22,"20,75",L
564,245,bbq_ckn_l,1,4/1/2015,20:28:41,"20,75",L
565,245,ckn_pesto_l,1,4/1/2015,20:28:41,"20,75",L
566,246,ckn_alfredo_m,1,4/1/2015,20:30:48,"16,75",M
567,246,pepperoni_l,1,4/1/2015,20:30:48,"15,25",L
568,247,hawaiian_m,1,4/1/2015,20:55:29,"13,25",M
569,247,sicilian_m,1,4/1/2015,20:55:29,"16,25",M
570,247,spinach_supr_s,1,4/1/2015,20:55:29,"12,5",S
571,248,hawaiian_s,1,4/1/2015,20:58:19,"10,5",S
572,248,thai_ckn_l,1,4/1/2015,20:58:19,"20,75",L
573,249,bbq_ckn_l,1,4/1/2015,21:06:16,"20,75",L
574,249,calabrese_s,1,4/1/2015,21:06:16,"12,25",S
575,250,four_cheese_m,1,4/1/2015,21:07:05,"14,75",M
576,251,mexicana_m,1,4/1/2015,21:10:05,16,M
577,252,prsc_argla_m,1,4/1/2015,22:13:15,"16,5",M
578,253,brie_carre_s,1,4/1/2015,22:16:18,"23,65",S
579,254,bbq_ckn_l,1,4/1/2015,22:22:13,"20,75",L
580,254,brie_carre_s,1,4/1/2015,22:22:13,"23,65",S
581,254,five_cheese_l,1,4/1/2015,22:22:13,"18,5",L
582,255,five_cheese_l,1,5/1/2015,11:23:35,"18,5",L
583,255,green_garden_m,1,5/1/2015,11:23:35,16,M
584,255,hawaiian_l,1,5/1/2015,11:23:35,"16,5",L
585,255,spinach_fet_m,1,5/1/2015,11:23:35,16,M
586,256,pep_msh_pep_l,1,5/1/2015,11:56:06,"17,5",L
587,257,cali_ckn_l,1,5/1/2015,11:59:04,"20,75",L
588,257,ckn_alfredo_l,1,5/1/2015,11:59:04,"20,75",L
589,258,classic_dlx_m,1,5/1/2015,11:59:23,16,M
590,259,pepperoni_l,1,5/1/2015,12:04:25,"15,25",L
591,260,five_cheese_l,1,5/1/2015,12:06:27,"18,5",L
592,260,the_greek_l,1,5/1/2015,12:06:27,"20,5",L
593,261,brie_carre_s,1,5/1/2015,12:38:29,"23,65",S
594,262,cali_ckn_m,1,5/1/2015,12:42:01,"16,75",M
595,263,spin_pesto_l,1,5/1/2015,12:57:22,"20,75",L
596,264,mexicana_m,1,5/1/2015,13:03:59,16,M
597,265,ckn_alfredo_m,1,5/1/2015,13:04:42,"16,75",M
598,265,mexicana_l,1,5/1/2015,13:04:42,"20,25",L
599,265,sicilian_m,1,5/1/2015,13:04:42,"16,25",M
600,265,spicy_ital_l,1,5/1/2015,13:04:42,"20,75",L
601,266,peppr_salami_m,1,5/1/2015,13:09:29,"16,5",M
602,267,four_cheese_l,1,5/1/2015,13:37:50,"17,95",L
603,267,mediterraneo_l,1,5/1/2015,13:37:50,"20,25",L
604,267,napolitana_s,1,5/1/2015,13:37:50,12,S
605,268,ital_supr_l,1,5/1/2015,13:40:46,"20,75",L
606,268,pepperoni_s,1,5/1/2015,13:40:46,"9,75",S
607,269,ckn_alfredo_m,1,5/1/2015,13:49:34,"16,75",M
608,270,southw_ckn_l,1,5/1/2015,14:09:02,"20,75",L
609,270,spin_pesto_l,1,5/1/2015,14:09:02,"20,75",L
610,270,thai_ckn_l,1,5/1/2015,14:09:02,"20,75",L
611,271,big_meat_s,1,5/1/2015,14:22:19,12,S
612,271,cali_ckn_m,2,5/1/2015,14:22:19,"16,75",M
613,271,ckn_alfredo_m,2,5/1/2015,14:22:19,"16,75",M
614,271,ckn_pesto_l,2,5/1/2015,14:22:19,"20,75",L
615,271,classic_dlx_m,1,5/1/2015,14:22:19,16,M
616,271,ital_supr_m,1,5/1/2015,14:22:19,"16,5",M
617,271,sicilian_s,1,5/1/2015,14:22:19,"12,25",S
618,271,soppressata_m,1,5/1/2015,14:22:19,"16,5",M
619,271,southw_ckn_m,1,5/1/2015,14:22:19,"16,75",M
620,271,the_greek_s,1,5/1/2015,14:22:19,12,S
621,272,ital_supr_m,1,5/1/2015,14:24:05,"16,5",M
622,273,soppressata_s,1,5/1/2015,14:28:00,"12,5",S
623,274,four_cheese_l,1,5/1/2015,14:36:33,"17,95",L
624,274,thai_ckn_l,1,5/1/2015,14:36:33,"20,75",L
625,275,classic_dlx_l,1,5/1/2015,14:38:14,"20,5",L
626,275,five_cheese_l,1,5/1/2015,14:38:14,"18,5",L
627,275,pepperoni_s,1,5/1/2015,14:38:14,"9,75",S
628,275,sicilian_m,1,5/1/2015,14:38:14,"16,25",M
629,276,five_cheese_l,1,5/1/2015,15:18:18,"18,5",L
630,276,spicy_ital_l,1,5/1/2015,15:18:18,"20,75",L
631,277,four_cheese_m,1,5/1/2015,15:41:50,"14,75",M
632,278,ital_veggie_m,1,5/1/2015,15:49:21,"16,75",M
633,278,southw_ckn_l,1,5/1/2015,15:49:21,"20,75",L
634,279,cali_ckn_m,1,5/1/2015,16:07:03,"16,75",M
635,279,ckn_alfredo_m,1,5/1/2015,16:07:03,"16,75",M
636,280,prsc_argla_m,1,5/1/2015,16:20:23,"16,5",M
637,280,veggie_veg_m,1,5/1/2015,16:20:23,16,M
638,281,sicilian_s,1,5/1/2015,16:33:48,"12,25",S
639,282,classic_dlx_s,1,5/1/2015,16:49:38,12,S
640,282,five_cheese_l,1,5/1/2015,16:49:38,"18,5",L
641,282,peppr_salami_l,1,5/1/2015,16:49:38,"20,75",L
642,282,spin_pesto_l,1,5/1/2015,16:49:38,"20,75",L
643,283,napolitana_m,1,5/1/2015,16:51:43,16,M
644,284,four_cheese_m,1,5/1/2015,16:58:16,"14,75",M
645,284,hawaiian_s,1,5/1/2015,16:58:16,"10,5",S
646,284,napolitana_m,1,5/1/2015,16:58:16,16,M
647,285,prsc_argla_l,1,5/1/2015,16:58:38,"20,75",L
648,286,ital_supr_m,1,5/1/2015,17:01:23,"16,5",M
649,286,peppr_salami_l,1,5/1/2015,17:01:23,"20,75",L
650,287,ital_supr_m,1,5/1/2015,17:30:09,"16,5",M
651,287,pep_msh_pep_m,1,5/1/2015,17:30:09,"14,5",M
652,287,pepperoni_m,1,5/1/2015,17:30:09,"12,5",M
653,287,sicilian_s,1,5/1/2015,17:30:09,"12,25",S
654,288,brie_carre_s,1,5/1/2015,17:32:44,"23,65",S
655,288,prsc_argla_l,1,5/1/2015,17:32:44,"20,75",L
656,288,spinach_supr_l,1,5/1/2015,17:32:44,"20,75",L
657,289,five_cheese_l,1,5/1/2015,17:36:23,"18,5",L
658,290,classic_dlx_s,1,5/1/2015,17:41:16,12,S
659,290,veggie_veg_m,1,5/1/2015,17:41:16,16,M
660,291,bbq_ckn_l,1,5/1/2015,17:44:39,"20,75",L
661,291,ckn_alfredo_m,2,5/1/2015,17:44:39,"16,75",M
662,291,four_cheese_m,1,5/1/2015,17:44:39,"14,75",M
663,292,spin_pesto_m,1,5/1/2015,17:48:59,"16,5",M
664,292,spinach_fet_l,1,5/1/2015,17:48:59,"20,25",L
665,293,classic_dlx_s,1,5/1/2015,17:58:38,12,S
666,293,ital_veggie_s,1,5/1/2015,17:58:38,"12,75",S
667,294,bbq_ckn_m,1,5/1/2015,18:16:35,"16,75",M
668,294,ital_supr_l,1,5/1/2015,18:16:35,"20,75",L
669,294,thai_ckn_l,1,5/1/2015,18:16:35,"20,75",L
670,295,cali_ckn_m,1,5/1/2015,18:20:12,"16,75",M
671,296,green_garden_s,1,5/1/2015,18:46:54,12,S
672,296,ital_cpcllo_s,1,5/1/2015,18:46:54,12,S
673,296,thai_ckn_m,1,5/1/2015,18:46:54,"16,75",M
674,297,southw_ckn_m,1,5/1/2015,19:02:18,"16,75",M
675,298,cali_ckn_m,1,5/1/2015,19:10:36,"16,75",M
676,298,cali_ckn_s,1,5/1/2015,19:10:36,"12,75",S
677,298,ckn_alfredo_m,1,5/1/2015,19:10:36,"16,75",M
678,298,classic_dlx_s,1,5/1/2015,19:10:36,12,S
679,299,classic_dlx_s,1,5/1/2015,19:34:31,12,S
680,299,spinach_fet_m,1,5/1/2015,19:34:31,16,M
681,300,big_meat_s,1,5/1/2015,19:42:54,12,S
682,300,ital_cpcllo_s,1,5/1/2015,19:42:54,12,S
683,300,ital_veggie_s,1,5/1/2015,19:42:54,"12,75",S
684,300,spinach_supr_s,1,5/1/2015,19:42:54,"12,5",S
685,301,napolitana_l,1,5/1/2015,19:45:58,"20,5",L
686,302,peppr_salami_l,1,5/1/2015,19:57:37,"20,75",L
687,303,big_meat_s,1,5/1/2015,20:02:51,12,S
688,303,ital_cpcllo_m,1,5/1/2015,20:02:51,16,M
689,303,pepperoni_s,1,5/1/2015,20:02:51,"9,75",S
690,304,hawaiian_s,1,5/1/2015,20:07:58,"10,5",S
691,304,mexicana_l,1,5/1/2015,20:07:58,"20,25",L
692,305,pepperoni_l,1,5/1/2015,20:35:40,"15,25",L
693,305,sicilian_s,1,5/1/2015,20:35:40,"12,25",S
694,305,spicy_ital_m,1,5/1/2015,20:35:40,"16,5",M
695,306,big_meat_s,1,5/1/2015,20:37:40,12,S
696,306,hawaiian_s,1,5/1/2015,20:37:40,"10,5",S
697,306,napolitana_m,1,5/1/2015,20:37:40,16,M
698,307,classic_dlx_l,1,5/1/2015,21:45:38,"20,5",L
699,307,thai_ckn_m,1,5/1/2015,21:45:38,"16,75",M
700,308,hawaiian_l,1,5/1/2015,21:59:46,"16,5",L
701,308,pep_msh_pep_l,1,5/1/2015,21:59:46,"17,5",L
702,308,thai_ckn_s,1,5/1/2015,21:59:46,"12,75",S
703,309,five_cheese_l,1,6/1/2015,11:39:06,"18,5",L
704,309,peppr_salami_m,1,6/1/2015,11:39:06,"16,5",M
705,310,hawaiian_s,1,6/1/2015,11:40:48,"10,5",S
706,310,thai_ckn_s,1,6/1/2015,11:40:48,"12,75",S
707,311,sicilian_l,1,6/1/2015,11:57:27,"20,25",L
708,312,big_meat_s,1,6/1/2015,12:05:21,12,S
709,312,brie_carre_s,1,6/1/2015,12:05:21,"23,65",S
710,312,ckn_alfredo_m,1,6/1/2015,12:05:21,"16,75",M
711,312,sicilian_m,1,6/1/2015,12:05:21,"16,25",M
712,313,classic_dlx_m,1,6/1/2015,12:09:09,16,M
713,314,calabrese_m,1,6/1/2015,12:11:58,"16,25",M
714,314,five_cheese_l,1,6/1/2015,12:11:58,"18,5",L
715,314,green_garden_m,1,6/1/2015,12:11:58,16,M
716,314,hawaiian_m,1,6/1/2015,12:11:58,"13,25",M
717,314,veggie_veg_m,1,6/1/2015,12:11:58,16,M
718,315,classic_dlx_m,1,6/1/2015,12:17:40,16,M
719,316,hawaiian_s,1,6/1/2015,12:29:34,"10,5",S
720,316,ital_supr_m,1,6/1/2015,12:29:34,"16,5",M
721,317,cali_ckn_s,1,6/1/2015,12:31:00,"12,75",S
722,317,classic_dlx_m,1,6/1/2015,12:31:00,16,M
723,317,four_cheese_l,1,6/1/2015,12:31:00,"17,95",L
724,317,hawaiian_s,1,6/1/2015,12:31:00,"10,5",S
725,317,pep_msh_pep_l,1,6/1/2015,12:31:00,"17,5",L
726,317,prsc_argla_s,1,6/1/2015,12:31:00,"12,5",S
727,317,spinach_fet_s,1,6/1/2015,12:31:00,12,S
728,318,ital_cpcllo_l,1,6/1/2015,12:45:14,"20,5",L
729,318,mexicana_l,1,6/1/2015,12:45:14,"20,25",L
730,318,soppressata_s,1,6/1/2015,12:45:14,"12,5",S
731,318,spicy_ital_l,1,6/1/2015,12:45:14,"20,75",L
732,319,ital_supr_m,1,6/1/2015,12:46:22,"16,5",M
733,320,cali_ckn_m,1,6/1/2015,12:46:40,"16,75",M
734,320,ckn_pesto_l,1,6/1/2015,12:46:40,"20,75",L
735,321,ital_supr_l,1,6/1/2015,12:56:21,"20,75",L
736,322,cali_ckn_l,1,6/1/2015,13:02:13,"20,75",L
737,322,ckn_pesto_l,1,6/1/2015,13:02:13,"20,75",L
738,322,classic_dlx_s,1,6/1/2015,13:02:13,12,S
739,322,thai_ckn_l,1,6/1/2015,13:02:13,"20,75",L
740,323,classic_dlx_m,1,6/1/2015,13:05:33,16,M
741,324,five_cheese_l,1,6/1/2015,13:06:44,"18,5",L
742,325,classic_dlx_s,1,6/1/2015,13:07:32,12,S
743,325,veggie_veg_s,1,6/1/2015,13:07:32,12,S
744,326,cali_ckn_m,1,6/1/2015,13:10:13,"16,75",M
745,326,spinach_supr_l,1,6/1/2015,13:10:13,"20,75",L
746,327,classic_dlx_m,1,6/1/2015,13:10:54,16,M
747,328,mediterraneo_l,1,6/1/2015,13:16:35,"20,25",L
748,329,spicy_ital_l,1,6/1/2015,13:22:44,"20,75",L
749,329,spinach_supr_m,1,6/1/2015,13:22:44,"16,5",M
750,330,big_meat_s,1,6/1/2015,13:27:11,12,S
751,330,ckn_alfredo_m,1,6/1/2015,13:27:11,"16,75",M
752,330,classic_dlx_m,1,6/1/2015,13:27:11,16,M
753,330,classic_dlx_s,1,6/1/2015,13:27:11,12,S
754,330,five_cheese_l,1,6/1/2015,13:27:11,"18,5",L
755,330,four_cheese_l,2,6/1/2015,13:27:11,"17,95",L
756,330,hawaiian_l,1,6/1/2015,13:27:11,"16,5",L
757,330,pep_msh_pep_l,1,6/1/2015,13:27:11,"17,5",L
758,330,peppr_salami_s,1,6/1/2015,13:27:11,"12,5",S
759,330,sicilian_l,1,6/1/2015,13:27:11,"20,25",L
760,330,spicy_ital_l,1,6/1/2015,13:27:11,"20,75",L
761,330,spicy_ital_m,1,6/1/2015,13:27:11,"16,5",M
762,330,spinach_fet_l,1,6/1/2015,13:27:11,"20,25",L
763,330,the_greek_m,1,6/1/2015,13:27:11,16,M
764,331,prsc_argla_m,1,6/1/2015,13:43:30,"16,5",M
765,332,sicilian_m,1,6/1/2015,14:12:01,"16,25",M
766,332,southw_ckn_l,1,6/1/2015,14:12:01,"20,75",L
767,332,thai_ckn_m,1,6/1/2015,14:12:01,"16,75",M
768,333,ckn_alfredo_m,1,6/1/2015,14:16:36,"16,75",M
769,334,calabrese_l,1,6/1/2015,14:24:18,"20,25",L
770,334,pepperoni_m,1,6/1/2015,14:24:18,"12,5",M
771,334,southw_ckn_m,1,6/1/2015,14:24:18,"16,75",M
772,334,thai_ckn_l,1,6/1/2015,14:24:18,"20,75",L
773,335,mediterraneo_l,1,6/1/2015,14:24:47,"20,25",L
774,336,prsc_argla_l,1,6/1/2015,14:51:41,"20,75",L
775,337,hawaiian_l,1,6/1/2015,15:03:12,"16,5",L
776,337,pepperoni_l,1,6/1/2015,15:03:12,"15,25",L
777,338,mexicana_l,1,6/1/2015,15:18:26,"20,25",L
778,338,thai_ckn_l,1,6/1/2015,15:18:26,"20,75",L
779,338,the_greek_xl,1,6/1/2015,15:18:26,"25,5",XL
780,339,spicy_ital_m,1,6/1/2015,15:25:13,"16,5",M
781,340,peppr_salami_s,1,6/1/2015,15:35:32,"12,5",S
782,341,bbq_ckn_m,1,6/1/2015,15:35:47,"16,75",M
783,341,pepperoni_s,1,6/1/2015,15:35:47,"9,75",S
784,342,sicilian_l,1,6/1/2015,15:44:12,"20,25",L
785,342,southw_ckn_l,1,6/1/2015,15:44:12,"20,75",L
786,343,five_cheese_l,1,6/1/2015,15:45:37,"18,5",L
787,343,four_cheese_m,1,6/1/2015,15:45:37,"14,75",M
788,344,ital_cpcllo_m,1,6/1/2015,16:01:11,16,M
789,345,peppr_salami_s,1,6/1/2015,16:01:47,"12,5",S
790,345,spinach_fet_s,1,6/1/2015,16:01:47,12,S
791,346,green_garden_s,1,6/1/2015,16:30:00,12,S
792,346,hawaiian_s,1,6/1/2015,16:30:00,"10,5",S
793,346,ital_cpcllo_l,1,6/1/2015,16:30:00,"20,5",L
794,346,napolitana_s,1,6/1/2015,16:30:00,12,S
795,347,spinach_fet_l,1,6/1/2015,16:37:17,"20,25",L
796,347,thai_ckn_l,1,6/1/2015,16:37:17,"20,75",L
797,347,veggie_veg_m,1,6/1/2015,16:37:17,16,M
798,348,classic_dlx_m,1,6/1/2015,16:49:12,16,M
799,348,thai_ckn_l,1,6/1/2015,16:49:12,"20,75",L
800,348,thai_ckn_s,1,6/1/2015,16:49:12,"12,75",S
801,349,pepperoni_l,1,6/1/2015,17:25:58,"15,25",L
802,350,classic_dlx_l,1,6/1/2015,17:37:05,"20,5",L
803,350,pepperoni_m,2,6/1/2015,17:37:05,"12,5",M
804,350,spicy_ital_s,1,6/1/2015,17:37:05,"12,5",S
805,351,big_meat_s,1,6/1/2015,17:37:29,12,S
806,351,hawaiian_m,1,6/1/2015,17:37:29,"13,25",M
807,352,big_meat_s,1,6/1/2015,17:45:48,12,S
808,352,ital_cpcllo_l,1,6/1/2015,17:45:48,"20,5",L
809,353,bbq_ckn_l,1,6/1/2015,17:59:48,"20,75",L
810,353,cali_ckn_l,1,6/1/2015,17:59:48,"20,75",L
811,353,prsc_argla_s,1,6/1/2015,17:59:48,"12,5",S
812,354,green_garden_s,1,6/1/2015,18:01:44,12,S
813,354,veggie_veg_l,1,6/1/2015,18:01:44,"20,25",L
814,355,ckn_alfredo_m,1,6/1/2015,18:14:45,"16,75",M
815,355,ital_supr_m,1,6/1/2015,18:14:45,"16,5",M
816,356,ckn_alfredo_m,1,6/1/2015,18:16:05,"16,75",M
817,357,cali_ckn_l,1,6/1/2015,18:27:58,"20,75",L
818,357,southw_ckn_s,1,6/1/2015,18:27:58,"12,75",S
819,357,spinach_fet_s,1,6/1/2015,18:27:58,12,S
820,358,ital_supr_m,1,6/1/2015,18:30:12,"16,5",M
